Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_short_tons,Average_Employees,Labor_Hours
2021,1519189,Yellow Creek #21,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,B&w Resources Inc.,"300 Liperote  Way, London, KY 40741",,Appalachia Central,510,4,3138
2021,1519663,Alum Cave,Kentucky (East),Knott,Temporarily closed,Surface,Independent Producer Operator,Mine only,Denali Energy Group Llc,"1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,4000,2,500
2021,1519766,Alum Cave #17,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,B&w Resources Inc.,"300 Liperote Way, London, KY 40741",,Appalachia Central,259956,42,96465
2021,1519871,Highwall Miner #2,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Jrc Mining, Inc","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,39612,5,9019
2021,1519878,Strip,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Jrc Mining, Inc","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,10644,2,4291
2021,1519880,Strip #2,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Jrc Mining, Inc.","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,4776,1,958
2021,1517871,Oam#40,Kentucky (East),Knox,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Orr Auger Mining, Llc","P.O. Box 760, London, KY 40743",,Appalachia Central,180,2,115
2021,1518426,Mine #5,Kentucky (East),Knox,Active,Underground,Operating Subsidiary,Mine only,"Alden Resources, Llc","332 West Cumberland Gap Parkwa, Corbin, KY 40701",,Appalachia Central,71174,23,65059
2021,1519324,Mountainside Wash Plant,Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Preparation Plant,Mountainside Coal Company Inc,"7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,0,4,5719
2021,1519774,Swan Pond,Kentucky (East),Knox,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Kamco, Llc.","1006 Aviation Blvd, Williamsburg, KY 40769",,Appalachia Central,7868,5,3051
2021,1519877,Remcoal Inc. #1,Kentucky (East),Knox,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Remcoal, Inc.","P.O. Box 1234, Williamsburg, KY 40769",,Appalachia Central,20835,3,3840
2021,1513418,Dredge #1,Kentucky (East),Lawrence,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Big Sandy Resources Inc,"31 Emerald Lane, Louisa, KY 41230",,Appalachia Central,2788,3,4591
2021,1512753,Calvary No 81,Kentucky (East),Leslie,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Co,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,324003,112,286992
2021,1519825,Stinnett,Kentucky (East),Leslie,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,16484,10,16084
2021,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Smoky Quartz,"799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,0,1,1437
2021,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Smoky Quartz,"799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,0,3,5748
2021,1519690,#1,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Genesis Group, Llc","P.O. Box 152, Isom, KY 41824",,Appalachia Central,352,3,360
2021,1519770,No. 4,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Phelps Energy And Resources Ll,"155 Mccoy Caney Road, Phelps, KY 41553",,Appalachia Central,11437,4,6525
2021,1519852,Shm-70,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Mega Highwall Mining Llc.,"12081 Virginia Blvd, Ashland, KY 41102",,Appalachia Central,180464,9,10617
2021,1519872,Trace Fork,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Mark Energy, Llc","8880 Cedar Springs Lane Suite, Knoxville, TN 37923",,Appalachia Central,84097,13,33489
2021,1519890,Meadow Branch,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 249, Calvin, KY 40813",,Appalachia Central,230215,34,99673
2021,1519895,River Ridge P-1,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"4th Gen Fuels, Llc.","29 Grays Branch Road, Grays Knob, KY 40829",,Appalachia Central,161836,14,34734
2021,3304709,Hwm # 36,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Commonwealth Mining, Llc","145 George Street, Beckley, WV 25801",,Appalachia Central,147737,14,28942
2021,1505106,Preparation Plant,Kentucky (East),Martin,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,15,8202
2021,1519824,Aldridge,Kentucky (East),Martin,Active,Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,41602,18,24372
2021,1519787,Mine # 1,Kentucky (East),Morgan,Active,Surface,Independent Producer Operator,Mine only,Thumper Coal Llc,"4537 Ky Route 302, Van Lear, KY 41265",,Appalachia Central,9821,6,3256
2021,1519846,Advanced Restoration Technolog,Kentucky (East),Morgan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Option Land Development Llc,"2073 Lakeside Drive, Lexington, KY 40502",,Appalachia Central,6389,5,5729
2021,1519356,Parkway Refuse,Kentucky (West),Muhlenberg,Active,Underground,Operating Subsidiary,Preparation Plant,Muhlenberg County Coal Resourc,"407 Brown Rd., Madisonville, KY 42431",,Illinois Basin,0,41,99989
2021,1519744,Pride,Kentucky (West),Muhlenberg,Active,Underground,Operating Subsidiary,Mine only,Muhlenberg County Coal Resourc,"115 Bank Street, Greenville, KY 42345",,Illinois Basin,2069342,214,574008
2021,1519800,Courtland,Kentucky (East),Owsley,Active,Surface,Independent Producer Operator,Mine only,T&t Coal Company Inc.,"1167 Shib Branch Road, Manchester, KY 40962",,Appalachia Central,4277,5,3052
2021,1505485,Preparation Plant,Kentucky (East),Perry,Active,Underground,Contractor,Preparation Plant,Perry County Resources,"12115 Visionary Way , Suite 17, Fishers, IN 46038",,Appalachia Central,0,27,61127
2021,1509636,No. 77,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,259917,55,136407
2021,1513495,Kentucky River Loading,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Preparation Plant,Pine Branch Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,0,9,24286
2021,1516520,No. 76  Plant,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Preparation Plant,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,0,38,84364
2021,1518048,Rowdy Gap Mine,Kentucky (East),Perry,Temporarily closed,Surface,Independent Producer Operator,Mine only,Pine Branch Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,8365,30,12053
2021,1518565,Bear Branch 2,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,268687,67,162036
2021,1518781,Chavies Job #7,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Mine only,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,93012,18,31644
2021,1518966,East Mac & Nellie,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,Pine Branch Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,900772,106,277118
2021,1519015,E4-2,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,Management Consulting Services,"12115 Visionary Way , Suite 17, Fishers, IN 46038",,Appalachia Central,75792,59,138805
2021,1519068,Liberty Management #8,Kentucky (East),Perry,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Liberty Management, Llc","P.O. Box 100, Ary, KY 41712",,Appalachia Central,100,3,12
2021,1519281,#1,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,"Ki-Coal, Inc.","P.O. Box 191, Leburn, KY 41831",,Appalachia Central,78659,12,25560
2021,1519405,Orchard Branch Mine No. 89,Kentucky (East),Perry,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,174207,46,119723
2021,1519419,Noble Mine #2,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722",,Appalachia Central,30687,11,17628
2021,1507907,Huff Preparation Plant,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Northstar Operating Company, L","750 Town Mtn. Rd, Pikeville, KY 41501",,Appalachia Central,0,7,5392
2021,1507907,Huff Preparation Plant,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"Northstar Operating Company, L","750 Town Mtn. Rd, Pikeville, KY 41501",,Appalachia Central,0,7,5391
2021,1509724,Winifrede Surface Mine,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,15,30661
2021,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Mccoy Elkhorn Coal Co.,"P.O. Box 4312, Pikeville, KY 41502",,Appalachia Central,0,5,8434
2021,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Mccoy Elkhorn Coal Co.,"P.O. Box 4312, Pikeville, KY 41502",,Appalachia Central,0,4,8433
2021,1511162,Plant No. 1,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,3,4992
2021,1511162,Plant No. 1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,14,26208
2021,1512896,Jamboree Loadout,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,"Arc Jamboree, Llc","265 Hambley Blvd., Suite 200, Pikeville, KY 41501",,Appalachia Central,0,4,11816
2021,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,"Arc Kentucky Resources, Llc","265 Hambley Blvd. Suite 200, Pikeville, KY 41501",,Appalachia Central,0,0,1036
2021,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,"Arc Kentucky Resources, Llc","265 Hambley Blvd. Suite 200, Pikeville, KY 41501",,Appalachia Central,0,4,10479
2021,1515215,# 5,Kentucky (East),Pike,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Bee B & B, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,40276,21,26939
2021,1516470,Patriot Fuels,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Patriot Fuels,"484 Redi Mix Road, Harlan, KY 40831",,Appalachia Central,0,13,29203
2021,1516734,Ce#2,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,2,3814
2021,1516734,Ce#2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,37,91546
2021,1517733,Preparation Plant,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mc Mining Llc,"4126 State Highway 194 W, Pilgrim, KY 41501",,Appalachia Central,0,29,63509
2021,1517979,Quality 2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Quality Coal, Llc","P.O. Box 268, Sidney, KY 41564",,Appalachia Central,2593,10,5334
2021,1518001,Blackberry #1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Prosper Energy, Llc","29 Porter Hill Box 249, Stanville, KY 41659",,Appalachia Central,46603,13,21233
2021,1518050,No. 2,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,New Age Mining Llc,"1020 Ky Route 122, Martin, KY 41659",,Appalachia Central,36719,11,23753
2021,1518737,Auger No. 29,Kentucky (East),Pike,Temporarily closed,Surface,Independent Producer Operator,Mine only,Resource Management & Recovery,"P.O. Box 3124, Wise, VA 24293",,Appalachia Central,5539,2,1775
2021,1518911,Mine #28,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,"Arc Kentucky Resources, Llc","P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,100969,18,49894
2021,1518943,Mine No 5,Kentucky (East),Pike,Active,Underground,Contractor,Mine only,Falcon Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,82993,18,46821
2021,1518946,Job #49,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Myra Resources, Llc","6920 Hwy 610 W, Jenkins, KY 41537",,Appalachia Central,66500,26,60864
2021,1519094,Grassy #1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Contractor,Mine only,"Clintwood Jod, Llc","23956 State Highway 194e, Feds Creek, KY 41524",,Appalachia Central,36698,15,26793
2021,1519280,No 4,Kentucky (East),Pike,Active,Underground,Contractor,Mine only,Cavalier Mineral Inc,"17339 River Drive Suite B, Vansant, VA 24656",,Appalachia Central,169734,19,36632
2021,1519313,Carnegie,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Management Consulting Services,"P.O. Box 482, Virgie, KY 41572",,Appalachia Central,20740,17,24573
2021,1519396,Persimmon Branch Surface Mine,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Clintwood Jod, Llc","23956 State  Highway 194e, Feds Creek, KY 41524",,Appalachia Central,131819,36,81161
2021,1519475,Beech Creek Surface Mine #2,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Fr Performance Llc,"327 Huckleberry Lane, London, KY 40744",,Appalachia Central,36856,14,31800
2021,1519501,#1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Eagle One Mining Inc.,"P.O. Box 2977, Pikeville, KY 41502",,Appalachia Central,25942,10,20122
2021,1519604,#6,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Bee B & B, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,44380,21,34660
2021,1519684,Phoenix,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Jet Coal Co Inc,"P.O. Box 276, Virgie, KY 41572",,Appalachia Central,99581,35,52929
2021,1519760,Job #58,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,17986,12,19729
2021,1519784,No. 4,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Cbs Energy, Inc.","P.O. Box 863, Grundy, VA 24614",,Appalachia Central,78251,23,53828
2021,1519799,Fedscreek Surface,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"P B Dirt Movers, Inc","P.O. Box 10, Big Rock, VA 24603",,Appalachia Central,36474,5,10840
2021,1519838,Excel #5,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Excel Mining,"4126 State Highway 194 West, Pikeville, KY 41501",,Appalachia Central,1247435,182,406537
2021,1519842,Paw Paw 2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,503130,178,394619
2021,1519847,Blackberry Mine,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Tennco Inc.,"P.O. Box 517, Middlesboro, KY 40965",,Appalachia Central,8200,18,5880
2021,1519863,Island Creek 1,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Raven Coal, Llc","29 Porter Hill Box 249, Stanville, KY 41659",,Appalachia Central,69860,8,12906
2021,1519901,Glamorgan No. 1 Mine,Kentucky (East),Pike,"New, under construction",Surface,Independent Producer Operator,Mine only,"Northstar Operating Company, L","1278 Upper Johns Creek Road, Kimper, KY 41539",,Appalachia Central,1797,2,20
2021,1519903,Tc-2,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Rapid Fm Coal, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,10711,7,5271
2021,4609370,#57 Miner,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Clintwood Jod, Llc","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,95858,13,31376
